发布者;实际爬取到的一级评论内容;评论时间;单条评论情绪值;信任度指数1;正向情绪最大绝对值;负向情绪最大绝对值;情绪极性差值;信任度指数2;帖子的真实被转发数;信任度指数3;帖子账号的粉丝数;信任度指数4;信任度值;归一化信任度值
彩云小梦Dream;能不能说说，为啥我支付成功，他不显示会员[苦涩];2023-03-07 01:41:28;-0.9200242072982687
彩云小梦Dream;宝子你怎么这么糊啊[泪];2023-03-09 21:05:10;0.761681218192565
彩云小梦Dream;诶？？？这是不是意味着AI可以被调教/训练了;2023-03-03 22:30:05;-0.8541079284730531
彩云小梦Dream;建议，1，会员每月额外额度上调至25W字。2，本月如果未消耗完全部字数，则累计到下月。如果下月之后依然未消耗完上上个月的字数，则上上个月的字数失效。（参考中国移动流量包）。我们理解小梦的不容易，但也请小梦听听用户们的建议啊[允悲];2023-03-25 22:56:19;0.17993870532241552
彩云小梦Dream;建议，1，会员每月额外额度上调至25W字。2，本月如果未消耗完全部字数，则累计到下月。如果下月之后依然未消耗完上上个月的字数，则上上个月的字数失效。（参考中国移动流量包）。我们理解小梦的不容易，但也请小梦听听用户们的建议啊[允悲];2023-03-24 17:47:16;0.17993870532241552
-----;------;------;------;0.6535577422995543;0.761681218192565;-0.9200242072982687;1.6817054254908337;0.15914728725458316;2;0.00015384615384615385;8630;0.0004809407044137316;0.2845256236451587;0.5442322252770565
馋老师bot;而且小冰岛的基因融合有bug，不能自己和男友融合[酸]还有那个躲猫猫加好友，最后一个我愣是找不到[泪];2023-03-05 18:54:34;0.9978955380683601
馋老师bot;召回也只召回走了的岛民，真行啊[吐];2023-04-19 21:24:46;-0.9480463387969946
-----;------;------;------;0.9729709384326773;0.9978955380683601;-0.9480463387969946;1.9459418768653547;0.027029061567322654;1;7.692307692307693e-05;189;1.0532768613464111e-05;0.35001643789224596;0.6695011241420291
被遺忘腐爛的厨余垃圾33027;你的樣子真的好迷人我想每一個女人都會爲你而瘋狂吧;2023-03-07 18:08:45;-0.9752547862058667
被遺忘腐爛的厨余垃圾33027;我真服了啊啊啊啊啊啊;2023-03-07 18:05:32;0.42243834654799906
被遺忘腐爛的厨余垃圾33027;你的身体很健康，;2023-03-07 18:29:55;0.9292628899530007
-----;------;------;------;0.8053711904696544;0.9292628899530007;-0.9752547862058667;1.9045176761588674;0.04774116192056632;0;0.0;60;3.3437360677663843e-06;0.2985896577101841;0.571133495038007
混世窝窝头;所有冷眼旁观拍手叫好的人最终都会引火烧身;2023-03-07 12:49:13;0.942615024214023
混世窝窝头;好好笑哦;2023-03-07 12:46:54;0.46897026096292405
-----;------;------;------;0.23682238162554947;0.942615024214023;;0;1.0;3;0.00023076923076923076;30;1.6718680338831922e-06;0.43293415460189955;0.8281036883035827
燃星击夜;创造性工种不能盈利之后它不会消失而会变成有钱人家才能玩儿的起的东西会更加拉开贫富差距以及贫富阶层的精神层次并且以后的文学/艺术作品输出的都是资本阶层的价值观下层的人疲于生计再也没力气思考没能力反抗这就是权力阶级想要的可能？;2023-03-07 13:27:08;0.9999730656971717
燃星击夜;就像1984里的写诗机器，写小说机器，产出廉价的娱乐，杜绝一切向上的可能;2023-03-07 15:58:17;0.455573251219068
燃星击夜;过段时间，直接推出ai软件，还是收费，早在背后都喂饱了，什么ai，不看死人的东西;2023-03-07 18:01:17;-0.1267255836539165
燃星击夜;幻视黑镜;2023-03-08 06:11:02;-0.11218705550425079
燃星击夜;转发微博;2023-04-13 16:26:50;0.2877814258285525
-----;------;------;------;0.4162459889520271;0.9999730656971717;-0.1267255836539165;1.1266986493510882;0.4366506753244559;90;0.006923076923076923;6064;0.00033794025858225593;0.2999322419072426;0.5737015505116265
·AstronNautes·;生而为文手我很抱歉[收到];2023-03-07 11:09:11;-0.5004365356354072
·AstronNautes·;你不说我都想不起来😮;2023-03-07 12:29:12;-0.6798379137451978
-----;------;------;------;0.08970068905489526;;-0.6798379137451978;0;1.0;0;0.0;531;2.9592064199732502e-05;0.38139820037563327;0.7295272343061866
