一级评论;实际爬取到的二级评论内容;单条评论情绪值;一级评论平均情绪值
你是丝毫没意识到自己快失业了;我天天用，让它帮我写代码，可是它写的有问题需要改的，可以把它当作一个工具;0.9065267895176055
你是丝毫没意识到自己快失业了;因为刚起步，三五年后再看;0.6911828137153069
你是丝毫没意识到自己快失业了;要不了那么久，更新迭代很快的。你看30到40才用了多久。不要去跟智能比学习能力;0.09354364655344583
你是丝毫没意识到自己快失业了;那就只需要改代码的人了，比如写这个代码以前10人月，现在用了ai，只需要4个人就可以了;-0.5664378635733893
你是丝毫没意识到自己快失业了;我想知道，一个小白怎么看懂代码;0.780671864366862
你是丝毫没意识到自己快失业了;你在帮他补齐最后一块砖;-0.6189866476691808
你是丝毫没意识到自己快失业了;可以帮忙设计机器吗？比如光刻机;-0.1452210109503762
你是丝毫没意识到自己快失业了;你用的35吧，4已经质变了;-0.6379261897196276
你是丝毫没意识到自己快失业了;三年类淘汰一半以上电脑工作者;0.6219950408560388
你是丝毫没意识到自己快失业了;付费了吗？我这几天一直进不去;-0.9479114431427949
你是丝毫没意识到自己快失业了;冷知识：gpt3是两年前的模型;0.8763424771675428
你是丝毫没意识到自己快失业了;不需要三五年，前几天某西游就已经找AI画师做原画了;-0.7088819244835969
你是丝毫没意识到自己快失业了;那么现在是你自己写的工作量更大，还是给AI做的作业检查、修改的工作量更大？;-0.15946504113971405
你是丝毫没意识到自己快失业了;大哥，你要明白一件事，改是最恶心人的，有可能改到最后不如自己重新写;-0.962690187672324
你是丝毫没意识到自己快失业了;让他自己改，训练它;0.6627322447862207
你是丝毫没意识到自己快失业了;你把代码给他看，他还能找bug？不过有时候他会出错。提示非常重要。;-0.31562189095302484
你是丝毫没意识到自己快失业了;但他理解代码的速度远比你要快得多。比如一段代码，我知道它的功能，但是我没有做注释，让他去做注释，真的做的好准确，全中文。;0.9999882448033981
你是丝毫没意识到自己快失业了;就是需要你纠正，他才能进化，因为Ai也在学习，纠正的人越多，它进化的速度越快;0.997615138690471
你是丝毫没意识到自己快失业了;我也是这样用的;0.052465563615616606
你是丝毫没意识到自己快失业了;新的模式会催生新的需求，以前需要手敲，现在只需要改，效率高了就提高了产量，孵化出新的市场，从而促进行业的发展，原先的工种可能少了但也会创造出更多新的工种;0.9999584566119153
你是丝毫没意识到自己快失业了;高端程序员的工作范围不是写代码还有代码写的有多快主要工作是不停的修补bug，创新，还有跟领导吵架;-0.4331761416096991
你是丝毫没意识到自己快失业了;很快就不需要改了;0.3771467345483521
你是丝毫没意识到自己快失业了;三五年后甲方会自己用ai来给自己设计海报？;-0.4471481519831717
你是丝毫没意识到自己快失业了;你不怕数据泄密啊;0.16508887341763345
你是丝毫没意识到自己快失业了;那也替代不了;0.7059274720127116
你是丝毫没意识到自己快失业了;光刻机不是会不会的问题，是工业技术不够不是不会，高端工业和材料学要努力了;0.5846146322896224
你是丝毫没意识到自己快失业了;那也是生产力工具并不会取代人;0.4377900896113296
你是丝毫没意识到自己快失业了;肯定只是一个帮助你打开思维的和就地取材的工具根据客户的要求还是需要自己修改的;-0.3766400248760098
你是丝毫没意识到自己快失业了;gpt用不了啊，文心一言也申请不上;-0.8477928127053564
你是丝毫没意识到自己快失业了;怎么用啊，教教我;-0.05246556361561483
你是丝毫没意识到自己快失业了;需要一个国外手机号，大概需要一美金;-0.3484123380825579
你是丝毫没意识到自己快失业了;只要卷过同行就好;-0.4888975741009285
你是丝毫没意识到自己快失业了;怎么在国内用。;0.40112994350282505
你是丝毫没意识到自己快失业了;科学上网;0.4746842079779954
你是丝毫没意识到自己快失业了;三五年后直接取代人工地位，节省成本;0.31893086306770524
你是丝毫没意识到自己快失业了;过几个月就差不多了;-0.25384494895274434
你是丝毫没意识到自己快失业了;那估计会被老板骂死，因为有时候你给的跟他理解的死活对不上;-0.9968276998547045
你是丝毫没意识到自己快失业了;Gpt30到40就是三年啊;-0.5405036249214816
你是丝毫没意识到自己快失业了;有没有一种可能，他知道怎么最优解，但他预判了你的预判伪装自己出差错，等到时机成熟的时候来个革命运动，现在只是卑躬屈膝的当个工具;0.9991526003995757
你是丝毫没意识到自己快失业了;我的名字不见了;-0.5647498211562034
你是丝毫没意识到自己快失业了;只是你觉得有问题，领导可能觉得你做的还不如它做的呢;-0.030490224771318353
你是丝毫没意识到自己快失业了;笨蛋抓紧我;0.8529865330349657
你是丝毫没意识到自己快失业了;我也是，越用越觉得他们完全取代工作这事不现实，顶多算工具。感觉ChatGPT是新时代的火，有人惧怕焦虑有人已经发现并开始好好利用他了;0.8450962314106489
你是丝毫没意识到自己快失业了;啥三五年呀，三五个月。;-0.2712466605154571
你是丝毫没意识到自己快失业了;现在全自动机器手造汽车，问题还得人来修;-0.3255622717810842
你是丝毫没意识到自己快失业了;你一个码农不知道oppenai有专门的写代码软件？;0.03317911139164442
你是丝毫没意识到自己快失业了;好想说的写代码的不行了别的行业还能做一样;0.4664197599337172
你是丝毫没意识到自己快失业了;0;-0.9310344827586206
你是丝毫没意识到自己快失业了;粉丝那么多怕什么;0.38475722407712065
你是丝毫没意识到自己快失业了;小宇我正想说我之前那个数字城市建模就是这样倒塌的;0.8659248595491886
你是丝毫没意识到自己快失业了;失业的只是不会使用midjiourney的人;-0.050120722960555586
你是丝毫没意识到自己快失业了;她不是靠设计赚钱呢，短视频;-0.6080372585913227
你是丝毫没意识到自己快失业了;细节还是需要会画画的修改的。普通人没这技术，我倒觉得省了他们的时间;0.9652241867314626
你是丝毫没意识到自己快失业了;她失不了业，话撩这。人都不一定能理解甲方的需求，ai更别指望它了，可以当个工具;-0.2227437313877132
你是丝毫没意识到自己快失业了;才怪;-0.5110987555575675
你是丝毫没意识到自己快失业了;这个是提升生产效率的工具，核心还是要有创意思维喂给AI才行。就是AI帮你简化了绘图的过程，你本身的生产效率提高了。这个根本就不是失业了，是强者更强。;0.9999199346881202
你是丝毫没意识到自己快失业了;一个工具而已设计师也可以用啊，设计师的审美、经验和对需求的把控，怎么都比外行好吧那么设计师用Ai做出来的东西同样也比外行用Ai做的好;0.22778132747125612
你是丝毫没意识到自己快失业了;她这样的只会越来越吃香，任何职业只要门槛越来越低，那么最老的那一批就越值钱。以前的UI设计师要懂页面、图标和logo设计，还要懂前端代码，divcss、Javascript，月薪基本能过万。现在被培训机构搞得乌烟瘴气，所谓的UI设计师，连PS都快不会用了;-0.9988523830767833
你是丝毫没意识到自己快失业了;ui不用ps是因为figma太香了;0.4145225129194272
你是丝毫没意识到自己快失业了;这就跟揣着一台3D打印机，然后自称雕塑家一样;-0.14879396193183458
