发布者;实际爬取到的一级评论内容;评论时间;单条评论情绪值;信任度指数1;正向情绪最大绝对值;负向情绪最大绝对值;情绪极性差值;信任度指数2;帖子的真实被转发数;信任度指数3;帖子账号的粉丝数;信任度指数4;内容收藏数;信任度指数5;投币数;信任度指数6;信任度值;归一化信任度值
这个人有点憨132;各位，彩云小梦有活动，观看量换vip，请务必看完，如果有条件的话转发分享，谢谢;1670908137;0.13116587473428765
-----;------;------;------;0.0;0.13116587473428765;;0;1.0;0;0.0;43;2.9014844804318488e-05;2;0.00034112229234180454;0;0.0;0.3500344023776822;0.5735825236152953
游离磷酸基团;《制作材料》;1643769867;0.5979054482310271
游离磷酸基团;最重要的是铀235滑稽;1643970416;0.004632720485404862
游离磷酸基团;你这是产物啊（恼）;1643808079;-0.05246556361561838
-----;------;------;------;0.2940550206611836;0.5979054482310271;-0.05246556361561838;0.6503710118466455;0.6748144940766773;0;0.0;529;0.0003569500674763833;8;0.0013644891693672181;2;0.00014285714285714287;0.33927149143300556;0.5559459211009137
一只小黄桑;其实用中文也可以和外国角色交流doge;1661748933;0.8902833197578464
一只小黄桑;外语剧本挺好玩的;1661506843;0.9117302334706185
一只小黄桑;我这边他说英文，我说中文，他说自己来自香港，我说我来自山东，他直接给我来个我是韩国公民热，还非说我亲他了，一直强调我先动的嘴，还有细节辣眼睛;1661939276;0.9009771656045333
一只小黄桑;我一直都是说的中文;1661749774;-0.08758690149019199
一只小黄桑;哈哈，ura还以为她在教你呢;1661854687;0.04540302749033609
一只小黄桑;怎么让他说英文大哭;1662338535;-0.1268591195810027
一只小黄桑;UP加油;1661756774;0.48064750639251264
一只小黄桑;我给Brian发了一句俄语，然后Brian就只说俄语了藏狐;1666282576;0.040031081344001684
一只小黄桑;你用翻译软件把英文翻译成中文在复制到性格那里，就是中文了doge;1669709344;0.209176328007445
一只小黄桑;我问Aiko会不会中午他说他是中国人，他爸妈是日本人藏狐;1666284052;0.5807998124170939
一只小黄桑;给他名字介绍什么的改成中文他就会说中文了;1665468734;-0.2952106492951698
一只小黄桑;我找到一个叫阿波罗的，他说什么自己是中国人辣眼睛;1662308167;0.7536100637514336
-----;------;------;------;0.4269311128427441;0.9117302334706185;-0.2952106492951698;1.2069408827657884;0.3965295586171058;2;0.0002746875429199286;28;1.8893387314439947e-05;15;0.002558417192563534;1;7.142857142857143e-05;0.2885083058469404;0.47276302279884874
轻宸QAQ;我发现无论怎么开头彩云小梦都会整出来一个美女，然后说她“不愧是校花级别”的辣眼睛起码我这边是这样;1641375414;0.9283165957438195
轻宸QAQ;偷偷告诉一下up主，只要你先让彩云小梦续写一段比较涩的句子，他就可以直接给你写出来一篇小黄文doge（亲测有效）;1642047492;0.8184009624254416
轻宸QAQ;应该把语文卷子上的作文题目交给ai写;1641304481;0.9904398666234695
轻宸QAQ;让两个AI对抗训练一下，看看最后会不会不说人话。;1641812536;0.29574801366087966
轻宸QAQ;《用词准确，表意清楚》doge;1639962976;0.5813638464617483
